route_id,trip_id,service_id,direction_id,shape_id
15190,2101654,2,1,74202
15190,2101656,2,0,74201
15190,2101657,2,1,74202
15190,2101658,2,0,74201
15190,2101659,2,1,74202
15190,2101660,2,0,74201
15190,2101661,2,1,74202
15190,2101663,2,0,74201
15190,2101664,2,1,74202
15190,2101666,2,0,74201
15190,2101667,2,1,74202
15190,2101669,2,0,74201
15190,2101670,2,1,74202
15190,2101672,2,0,74201
15190,2101673,2,1,74202
15190,2101675,2,0,74201
15190,2101676,2,1,74202
15190,2101677,2,0,74201
15190,2101678,2,1,74202
15190,2101679,2,0,74201
15190,2101680,2,1,74202
15190,2101682,2,0,74201
15190,2101683,2,1,74202
15190,2101686,2,0,74201
15190,2101687,2,1,74202
15190,2101689,2,0,74201
15190,2101690,2,1,74202
15190,2101692,2,0,74201
15190,2101693,2,1,74202
15190,2101695,2,0,74201
15190,2101696,2,1,74202
15190,2101698,2,0,74201
15190,2101699,2,1,74202
15190,2101700,2,0,74201
15190,2101701,2,1,74202
15190,2101703,2,0,74201
15190,2101704,2,1,74202
15190,2101706,2,0,74201
15190,2101707,2,1,74202
15190,2101709,2,0,74201
15190,2101710,2,1,74202
15190,2101712,2,0,74201
15190,2101713,2,1,74202
15190,2101716,2,0,74201
15190,2101717,2,1,74202
15190,2101719,2,0,74201
15190,2101720,2,1,74202
15190,2101722,2,0,74201
15190,2101723,2,1,74202
15190,2101725,2,0,74201
15190,2101726,2,1,74202
15190,2101727,2,0,74201
15190,2101728,2,1,74202
15190,2101729,2,0,74201
15190,2101730,2,1,74202
15238,2101920,2,0,74225
15238,2101921,2,1,74221
15238,2101922,2,0,80220
15238,2101923,2,1,74221
15238,2101924,2,0,80220
15238,2101925,2,1,74221
15238,2101926,2,0,80220
15238,2101927,2,1,74221
15238,2101929,2,0,80220
15238,2101930,2,1,74221
15238,2101932,2,0,80220
15238,2101933,2,1,74221
15238,2101935,2,0,80220
15238,2101936,2,1,74221
15238,2101937,2,0,80220
15238,2101938,2,1,74221
15238,2101939,2,0,80220
15238,2101940,2,1,74221
15238,2101941,2,0,80220
15238,2101942,2,1,74221
15238,2101943,2,0,80220
15238,2101944,2,1,74221
15238,2101947,2,0,80220
15238,2101948,2,1,74221
15238,2101950,2,0,80220
15238,2101951,2,1,74221
15238,2101952,2,0,80220
15238,2101953,2,1,74221
15238,2101954,2,0,80220
15238,2101955,2,1,74221
15238,2101957,2,0,80220
15238,2101958,2,1,74221
15238,2101959,2,0,80220
15238,2101960,2,1,74221
15238,2101961,2,0,80220
15238,2101962,2,1,74221
15238,2101964,2,0,80220
15238,2101965,2,1,74221
15238,2101967,2,0,80220
15238,2101968,2,1,74221
15238,2101970,2,0,80220
15238,2101971,2,1,74221
15238,2101973,2,0,80220
15238,2101974,2,1,74221
15238,2101975,2,0,80220
15238,2101976,2,1,74221
15238,2101977,2,0,80220
15238,2101978,2,1,74221
15238,2101979,2,0,80220
15238,2101980,2,1,74221
15238,2101983,2,0,80220
15238,2101984,2,1,74221
15238,2101986,2,0,80220
15238,2101987,2,1,74221
15238,2101990,2,0,80220
15238,2101991,2,1,74221
15238,2101993,2,0,80220
15238,2101994,2,1,74221
15238,2101996,2,0,80220
15238,2101997,2,1,74221
15238,2101999,2,0,80220
15238,2102000,2,1,74221
15238,2102001,2,0,80220
15238,2102002,2,1,74221
15238,2102004,2,0,80220
15238,2102005,2,1,74221
15238,2102006,2,0,80220
15238,2102007,2,1,74221
15238,2102010,2,0,80220
15238,2102011,2,1,74221
15238,2102013,2,0,80220
15238,2102014,2,1,74221
15238,2102016,2,0,80220
15238,2102017,2,1,74221
15238,2102019,2,0,80220
15238,2102020,2,1,74221
15238,2102022,2,0,80220
15238,2102023,2,1,74221
15238,2102024,2,0,80220
15238,2102025,2,1,74221
15238,2102026,2,0,80220
15238,2102027,2,1,74221
15238,2102028,2,0,80220
15238,2102033,2,1,74224
20274,2102236,2,1,81591
20274,2102238,2,1,81591
20274,2102240,2,1,81591
20274,2102242,2,1,81591
20274,2102244,2,1,81591
20274,2102246,2,1,81591
20274,2102248,2,1,81591
20274,2102250,2,1,81591
20274,2102252,2,0,81628
20274,2102254,2,0,81628
20274,2102256,2,0,81628
15236,2102367,3,0,74250
15236,2102368,3,1,74251
15236,2102369,3,1,74251
15236,2102370,3,0,74250
15236,2102373,3,1,74251
15236,2102374,3,1,74251
15236,2102375,3,0,74250
15236,2102377,3,0,74250
15236,2102378,3,1,74251
15236,2102380,3,1,74251
15236,2102381,3,0,74250
15236,2102383,3,0,74250
15236,2102384,3,1,74251
15236,2102386,3,0,74250
15236,2102389,3,1,74251
15236,2102391,3,1,74251
15236,2102393,3,1,154172
15236,2102394,3,0,74250
15236,2102396,3,1,74251
15236,2102397,3,0,74250
15236,2102400,3,1,74251
15236,2102401,3,0,74250
15236,2102404,3,1,74251
15236,2102405,3,0,74250
15236,2102408,3,1,74251
15236,2102410,3,1,154172
15236,2102411,3,1,154172
15236,2102412,3,1,74251
15236,2102414,3,1,154172
15236,2102415,3,1,74251
15236,2102421,3,0,74250
15238,2103412,1,0,74225
15238,2103413,1,1,74221
15238,2103414,1,0,80220
15238,2103415,1,1,74221
15238,2103416,1,0,80220
15238,2103417,1,1,74221
15238,2103418,1,0,80221
15238,2103419,1,1,74221
15238,2103421,1,0,80221
15238,2103422,1,1,74221
15238,2103423,1,0,80221
15238,2103428,1,1,74223
15238,2103429,1,1,74223
15238,2103430,1,0,80220
15238,2103431,1,1,74223
15238,2103433,1,0,80220
15238,2103434,1,1,74223
15238,2103435,1,0,80220
15238,2103436,1,1,74223
15238,2103437,1,0,80220
15238,2103438,1,1,74223
15238,2103439,1,0,80220
15238,2103440,1,1,74223
15238,2103442,1,0,80220
15238,2103443,1,1,74223
15238,2103444,1,0,80220
15238,2103445,1,1,74221
15238,2103448,1,0,80220
15238,2103449,1,1,74221
15238,2103451,1,0,80220
15238,2103455,1,1,74224
15074,2103670,13,0,74282
15074,2103671,13,1,74283
15074,2103672,13,0,74282
15074,2103673,13,1,74283
15074,2103674,13,0,74282
15074,2103675,13,1,74283
15074,2103676,13,0,74282
15074,2103677,13,1,74283
15074,2103678,13,0,74282
15074,2103679,13,1,74283
15074,2103680,13,0,74282
15074,2103681,13,1,74283
15074,2103682,13,0,74282
15074,2103683,13,1,74283
15074,2103684,13,0,74282
15074,2103685,13,1,74283
15074,2103686,13,0,74282
15074,2103687,13,1,74283
15074,2103688,13,0,74282
15074,2103689,13,1,74283
15074,2103690,13,0,74282
15074,2103691,13,1,74283
15074,2103692,13,0,74282
15074,2103693,13,1,74283
15074,2103694,13,0,74282
15074,2103695,13,1,74283
15074,2103696,13,0,74282
15074,2103697,13,1,74283
15074,2103698,13,0,74282
15074,2103699,13,1,74283
15074,2103700,13,0,74282
15074,2103701,13,1,74283
15074,2103702,13,0,74282
15074,2103703,13,1,74283
15074,2103704,13,0,74282
15074,2103705,13,1,74283
15074,2103706,13,0,74282
15074,2103707,13,1,74283
15074,2103708,13,0,74282
15074,2103709,13,1,74283
15074,2103710,13,0,74282
15074,2103711,13,1,74283
15074,2103712,13,0,74282
15074,2103713,13,1,74283
15074,2103714,13,0,74282
15074,2103715,13,1,74283
15074,2103716,13,0,74282
15074,2103717,13,1,74283
15074,2103718,13,0,74282
15074,2103719,13,1,74283
15074,2103720,13,0,74282
15074,2103721,13,1,74283
15074,2103722,13,0,74282
15074,2103723,13,1,74283
15074,2103724,13,0,74282
15074,2103725,13,1,74283
15074,2103726,13,0,74282
15074,2103727,13,1,74283
15074,2103728,13,0,74282
15074,2103729,13,1,74283
15074,2103730,13,0,74282
15074,2103731,13,1,74283
15074,2103732,13,0,74282
15074,2103733,13,1,74283
15074,2103734,13,0,74282
15074,2103735,13,1,74283
15074,2103736,13,0,74282
15074,2103737,13,1,74283
15074,2103738,13,0,74282
15074,2103739,13,1,74283
15074,2103740,13,0,74282
15074,2103741,13,1,74283
15074,2103742,13,0,74282
15074,2103743,13,1,74283
15074,2103744,13,0,74282
15074,2103745,13,1,74283
15074,2103746,13,0,74282
15074,2103747,13,1,74283
15074,2103748,13,0,74282
15074,2103749,13,1,74283
15074,2103750,13,0,74282
15074,2103751,13,1,74283
15074,2103752,13,0,74282
15074,2103753,13,1,74283
15074,2103754,13,0,74282
15074,2103755,13,1,74283
15074,2103756,13,0,74282
15074,2103757,13,1,74283
15074,2103758,13,0,74282
15074,2103759,13,1,74283
15074,2103760,13,0,74282
15074,2103761,13,1,74283
15074,2103762,13,0,74282
15074,2103763,13,1,74283
15074,2103764,13,0,74282
15074,2103765,13,1,74283
15074,2103766,13,0,74282
15074,2103767,13,1,74283
15074,2103768,13,0,74282
15074,2103769,13,1,74283
15074,2103770,13,0,74282
15074,2103771,13,1,74283
15074,2103772,13,0,74282
15074,2103773,13,1,74283
15074,2103774,13,0,74282
15074,2103775,13,1,74283
15074,2103776,13,0,74282
15074,2103777,13,1,74283
15074,2103778,13,0,74282
15074,2103779,13,1,74283
15074,2103780,13,0,74282
15074,2103781,13,1,74283
15074,2103782,13,0,74282
15074,2103783,13,1,74283
15074,2103784,13,0,74282
15074,2103785,13,1,74283
15074,2103786,13,0,74282
15074,2103787,13,1,74283
15074,2103788,13,0,74282
15074,2103789,13,1,74283
15074,2103790,13,0,74282
15074,2103791,13,1,74283
15074,2103792,13,0,74282
15074,2103793,13,1,74283
15074,2103794,13,0,74282
15074,2103795,13,1,74283
15074,2103796,13,0,74282
15074,2103797,13,1,74283
15074,2103798,13,0,74282
15074,2103799,13,1,74283
15074,2103800,13,0,74282
15074,2103801,13,1,74283
15074,2103802,13,0,74282
15074,2103803,13,1,74283
15074,2103804,13,0,74282
15074,2103805,13,1,74283
15074,2103806,13,0,74282
15074,2103807,13,1,74283
15074,2103808,13,0,74282
15074,2103809,13,1,74283
15074,2103810,13,0,74282
15074,2103811,13,1,74283
15074,2103812,13,0,74282
15074,2103813,13,1,74283
15074,2103814,13,0,74282
15074,2103815,13,1,74283
15074,2103816,13,0,74282
15074,2103817,13,1,74283
15074,2103818,13,0,74282
15074,2103819,13,1,74283
15074,2103820,13,0,74282
15074,2103821,13,1,74283
15074,2103822,13,0,74282
15074,2103823,13,1,74283
17424,2104770,2,0,111185
17424,2104771,2,1,84243
17424,2104773,2,0,84348
17424,2104774,2,1,84243
17424,2104776,2,0,84348
17424,2104777,2,1,84243
17424,2104778,2,0,84348
17424,2104779,2,1,84243
15247,2105355,3,0,74181
15247,2105356,3,1,74180
15247,2105357,3,0,74179
15247,2105358,3,1,74180
15247,2105359,3,0,74179
15247,2105360,3,1,74180
15247,2105361,3,0,74179
15247,2105362,3,1,74180
15247,2105363,3,0,74179
15247,2105364,3,1,74180
15247,2105365,3,0,74179
15247,2105366,3,1,74180
15247,2105367,3,0,74179
15247,2105368,3,1,74180
15247,2105369,3,0,74179
15247,2105370,3,1,74180
15247,2105371,3,0,74179
15247,2105372,3,1,74180
15247,2105373,3,0,74179
15247,2105374,3,1,74180
15247,2105375,3,0,74179
15247,2105376,3,1,74180
15247,2105377,3,0,74179
15247,2105378,3,1,74180
15247,2105707,2,0,74181
15247,2105708,2,1,74180
15247,2105709,2,0,74179
15247,2105710,2,1,74180
15247,2105711,2,0,74179
15247,2105712,2,1,74180
15247,2105713,2,0,74179
15247,2105714,2,1,74180
15247,2105715,2,0,74179
15247,2105716,2,1,74180
15247,2105717,2,0,74179
15247,2105718,2,1,74180
15247,2105719,2,0,74179
15247,2105720,2,1,74180
15247,2105721,2,0,74179
15247,2105722,2,1,74180
15247,2105723,2,0,74179
15247,2105724,2,1,74180
15247,2105725,2,0,74179
15247,2105726,2,1,74180
15247,2105727,2,0,74179
15247,2105728,2,1,74180
15247,2105729,2,0,74179
15247,2105730,2,1,74180
15224,2105762,2,0,74206
15224,2105763,2,1,74208
15224,2105764,2,0,76646
15224,2105765,2,1,76647
15224,2105766,2,0,74206
15224,2105767,2,1,78215
15224,2105768,2,0,76646
15224,2105769,2,1,74208
15224,2105771,2,0,74206
15224,2105772,2,1,74208
15224,2105773,2,0,74206
15224,2105774,2,1,74208
15224,2105775,2,0,74206
15224,2105776,2,1,74208
15224,2105777,2,0,74206
15224,2105778,2,1,74208
15224,2105779,2,0,74206
15224,2105780,2,1,74208
15224,2105781,2,0,76646
15224,2105782,2,1,76647
15224,2105783,2,0,74206
15224,2105784,2,1,74208
15224,2105785,2,0,74206
15224,2105786,2,1,76647
15224,2105788,2,0,74206
15224,2105789,2,1,74208
15224,2105790,2,0,74206
15224,2105791,2,1,74208
15224,2105793,2,0,74206
15224,2105794,2,1,74208
15224,2105795,2,0,74206
15224,2105796,2,1,74208
15224,2105797,2,0,74206
15224,2105798,2,1,74208
15224,2105799,2,0,76646
15224,2105800,2,1,76647
15224,2105801,2,0,74206
15224,2105802,2,1,74208
15224,2110196,1,0,74206
15224,2110197,1,1,74208
15224,2110198,1,0,76646
15224,2110199,1,1,76647
15224,2110200,1,0,74206
15224,2110201,1,1,78215
15224,2110202,1,0,76646
15224,2110203,1,1,74208
15224,2110205,1,0,74206
15224,2110206,1,1,74208
15224,2110207,1,0,74206
15224,2110208,1,1,74208
15224,2110209,1,0,74206
15224,2110210,1,1,74208
15224,2110211,1,0,74206
15224,2110212,1,1,74208
15224,2110213,1,0,74206
15224,2110214,1,1,74208
15224,2110215,1,0,76646
15224,2110216,1,1,76647
15224,2110217,1,0,74206
15224,2110218,1,1,74208
15224,2110219,1,0,74206
15224,2110220,1,1,76647
15224,2110222,1,0,74206
15224,2110223,1,1,74208
15224,2110224,1,0,74206
15224,2110225,1,1,74208
15224,2110227,1,0,74206
15224,2110228,1,1,74208
15224,2110229,1,0,74206
15224,2110230,1,1,74208
15224,2110231,1,0,74206
15224,2110232,1,1,74208
15224,2110233,1,0,76646
15224,2110234,1,1,76647
15224,2110235,1,0,74206
15224,2110236,1,1,74208
15172,2111028,19,0,74189
15172,2111029,19,1,74190
15172,2111030,19,0,74189
15172,2111031,19,1,74191
15172,2111032,19,0,74189
15172,2111033,19,1,74190
15172,2111034,19,0,74192
15172,2111035,19,1,74190
15172,2111036,19,0,74189
15172,2111037,19,1,74190
15172,2111038,19,0,74192
15172,2111039,19,1,74190
15172,2111041,19,0,74192
15172,2111042,19,1,74190
15172,2111043,19,0,74192
15172,2111044,19,1,74190
15172,2111045,19,0,74192
15172,2111046,19,1,74190
15172,2111048,19,0,74192
15172,2111049,19,1,74190
15172,2111050,19,0,74192
15172,2111051,19,1,74190
15172,2111053,19,0,74192
15172,2111054,19,1,74190
15172,2111056,19,0,74192
15172,2111057,19,1,74190
15172,2111059,19,0,74192
15172,2111060,19,1,74190
15172,2111061,19,0,74192
15172,2111062,19,1,74190
15172,2111063,19,0,74192
15172,2111064,19,1,74190
15172,2111065,19,0,74192
15172,2111066,19,1,74190
15172,2111067,19,0,74192
15172,2111068,19,1,74190
15172,2111070,19,0,74192
15172,2111071,19,1,74190
15172,2111072,19,0,74192
15172,2111073,19,1,74190
15172,2111074,19,0,74192
15172,2111075,19,1,74190
15172,2111076,19,0,74189
15172,2111077,19,1,74191
15172,2111078,19,0,74192
15172,2111079,19,1,74190
15172,2111080,19,0,74192
15172,2111081,19,1,74190
15172,2111083,19,0,74192
15172,2111084,19,1,74190
15172,2111085,19,0,74192
15172,2111086,19,1,74190
15172,2111087,19,1,74194
15172,2111088,19,0,74192
15172,2111089,19,1,74190
15172,2111090,19,0,74193
15172,2111092,19,0,74192
15172,2111093,19,1,74190
15172,2111095,19,0,74193
15172,2111097,19,0,74193
15172,2111099,19,0,74192
15172,2111100,19,1,74190
15172,2111101,19,0,74193
15172,2111103,19,0,74192
15172,2111104,19,1,74190
15172,2111106,19,0,74192
15172,2111107,19,1,74190
15172,2111108,19,0,74192
15172,2111109,19,1,74190
15172,2111110,19,0,74192
15172,2111111,19,1,74190
15172,2111113,19,0,74192
15172,2111114,19,1,74190
15172,2111115,19,0,74193
15172,2111117,19,0,74193
15216,2111417,1,0,74163
15216,2111418,1,1,84345
15216,2111419,1,0,74163
15216,2111421,1,0,74163
15216,2111422,1,1,84346
15216,2111423,1,0,74163
15216,2111425,1,0,74163
15216,2111426,1,1,84345
15216,2111427,1,0,74163
15216,2111428,1,1,84346
15216,2111429,1,0,74163
15216,2111430,1,0,74163
15216,2111432,1,1,84346
15216,2111433,1,0,74163
15216,2111434,1,1,84345
15216,2111435,1,0,74163
15216,2111436,1,1,84345
15216,2111437,1,0,74163
15216,2111438,1,1,84345
15216,2111439,1,1,84345
15216,2111440,1,0,74163
15216,2111441,1,1,84345
15216,2111443,1,0,74163
15216,2111444,1,1,84345
15216,2111447,1,0,74163
15216,2111448,1,1,84345
15216,2111449,1,0,74163
15216,2111450,1,1,84345
15216,2111451,1,0,74163
15216,2111452,1,1,84345
15216,2111454,1,0,74163
15216,2111455,1,1,84345
15216,2111457,1,0,77290
15216,2111458,1,1,84345
15216,2111459,1,0,74163
15216,2111460,1,1,84345
15216,2111461,1,0,77290
15216,2111462,1,1,84345
15216,2111463,1,0,74163
15216,2111464,1,1,84345
15216,2111465,1,0,77290
15216,2111466,1,1,84345
15216,2111467,1,0,74163
15216,2111468,1,1,84345
15216,2111470,1,0,77290
15216,2111471,1,1,84345
15216,2111472,1,0,74163
15216,2111473,1,1,84345
15216,2111474,1,0,77290
15216,2111475,1,1,84345
15216,2111477,1,0,74163
15216,2111478,1,1,84345
15216,2111480,1,1,84345
15216,2111481,1,0,74163
15216,2111482,1,1,84345
15216,2111485,1,0,74163
15216,2111486,1,1,84345
15216,2111488,1,0,74163
15216,2111489,1,1,84345
15216,2111490,1,0,74163
15216,2111491,1,1,84345
15216,2111493,1,1,84345
15216,2111494,1,0,154150
15216,2111495,1,1,84345
15214,2111775,1,0,154157
15214,2111776,1,1,154158
15214,2111777,1,0,154157
15214,2111778,1,1,154158
15214,2111779,1,0,154157
15214,2111780,1,1,154158
15214,2111781,1,0,154159
15214,2111782,1,1,154158
15214,2111783,1,0,154159
15214,2111784,1,1,154158
15214,2111785,1,0,154157
15214,2111786,1,1,154160
15214,2111787,1,0,154159
15214,2111788,1,1,154161
15214,2111789,1,0,154159
15214,2111790,1,1,154160
15214,2111791,1,0,154162
15214,2111792,1,1,154161
15214,2111794,1,0,154162
15214,2111795,1,1,154161
15214,2111797,1,0,154162
15214,2111798,1,1,154161
15214,2111799,1,0,154162
15214,2111800,1,1,154163
15214,2111801,1,0,154162
15214,2111802,1,1,154163
15214,2111804,1,0,154164
15214,2111805,1,1,154161
15214,2111806,1,0,154157
15214,2111807,1,1,154158
15214,2111809,1,0,154164
15214,2111810,1,1,154161
15214,2111812,1,0,154162
15214,2111813,1,1,154163
15214,2111814,1,0,154159
15214,2111815,1,1,154158
15214,2111816,1,0,154162
15214,2111817,1,1,154163
15214,2111819,1,0,154157
15214,2111820,1,1,154158
15214,2111821,1,0,154159
15214,2111822,1,1,154160
15214,2111823,1,0,154164
15214,2111824,1,1,154161
15214,2111825,1,0,154159
15214,2111826,1,1,154160
15214,2111828,1,0,154164
15214,2111829,1,1,154161
15214,2111831,1,0,154162
15214,2111832,1,1,154161
15214,2111834,1,0,154162
15214,2111835,1,1,154161
15214,2111836,1,0,154162
15214,2111837,1,1,154158
15214,2111838,1,0,154159
15214,2111839,1,1,154158
15214,2111840,1,0,154159
15214,2111841,1,1,154160
15168,2112145,1,0,133443
15168,2112146,1,1,133444
15168,2112147,1,0,136511
15168,2112148,1,1,133444
15168,2112149,1,0,133443
15168,2112150,1,1,133444
15168,2112151,1,0,133443
15168,2112152,1,1,133444
15168,2112153,1,0,133443
15168,2112154,1,1,133444
15168,2112155,1,0,133443
15168,2112156,1,1,133444
15168,2112157,1,0,133443
15168,2112158,1,1,133444
15168,2112159,1,0,133443
15168,2112160,1,1,133444
15168,2112161,1,0,133443
15168,2112162,1,1,133444
15168,2112163,1,0,133443
15168,2112164,1,1,133444
15168,2112165,1,0,133443
15168,2112166,1,1,133444
15168,2112167,1,0,133443
15168,2112168,1,1,133444
15168,2112172,1,0,133443
15168,2112173,1,1,133444
15168,2112174,1,0,133443
15168,2112175,1,1,133444
15168,2112176,1,0,133443
15168,2112177,1,1,133444
15168,2112179,1,0,133443
15168,2112180,1,1,133444
15168,2112181,1,0,133443
15168,2112182,1,1,133444
15168,2112183,1,0,133443
15168,2112184,1,1,133444
15168,2112186,1,0,133443
15168,2112187,1,1,133444
15168,2112188,1,0,133443
15168,2112189,1,1,133444
15168,2112190,1,0,133443
15168,2112191,1,1,133444
15168,2112192,1,0,133443
15168,2112193,1,1,133444
15168,2112194,1,0,133443
15168,2112195,1,1,133444
15168,2112196,1,0,133443
15168,2112197,1,1,133444
15168,2112198,1,0,133443
15168,2112199,1,1,133444
15168,2112200,1,0,133443
15168,2112201,1,1,133444
15168,2112203,1,0,133443
15168,2112204,1,1,133444
15168,2112205,1,0,133443
15168,2112206,1,1,133444
15168,2112207,1,0,133443
15168,2112208,1,1,133444
15168,2112209,1,0,133443
15168,2112210,1,1,133444
15168,2112211,1,0,133443
15168,2112212,1,1,133444
15168,2112213,1,0,133443
15168,2112214,1,1,133444
15168,2112216,1,0,133443
15168,2112217,1,1,133444
15168,2112221,1,0,133443
15168,2112222,1,1,133444
15168,2112224,1,0,133443
15168,2112225,1,1,133444
15168,2112226,1,0,133443
15168,2112227,1,1,133444
15802,2112432,1,0,74241
15802,2112433,1,1,74242
15802,2112435,1,0,74241
15802,2112436,1,1,74242
15802,2112437,1,0,74241
15802,2112438,1,1,74242
15802,2112439,1,0,74241
15802,2112440,1,1,74242
15802,2112441,1,0,74241
15802,2112442,1,1,74242
15802,2112443,1,0,74241
15802,2112444,1,1,74242
15802,2112445,1,0,74241
15802,2112446,1,1,74242
15802,2112447,1,0,74241
15802,2112448,1,1,74242
15802,2112449,1,0,74241
15802,2112450,1,1,74242
15802,2112452,1,0,74241
15802,2112453,1,1,74242
15802,2112454,1,0,74241
15802,2112455,1,1,74242
15802,2112457,1,0,74241
15802,2112458,1,1,74242
15802,2112459,1,0,74241
15802,2112460,1,1,74242
15802,2112461,1,0,74241
15802,2112462,1,1,74242
15802,2112463,1,0,74241
15802,2112464,1,1,74242
15802,2112465,1,0,74241
15802,2112466,1,1,74242
15802,2112467,1,0,74241
15802,2112468,1,1,74242
15802,2112470,1,0,74241
15802,2112471,1,1,74242
15802,2112472,1,0,74241
15802,2112473,1,1,74242
15802,2112474,1,0,74241
15802,2112475,1,1,74242
15802,2112476,1,0,74241
15802,2112477,1,1,74242
15802,2112479,1,0,74241
15802,2112480,1,1,74242
15802,2112482,1,0,74241
15802,2112483,1,1,74242
15802,2112485,1,0,74241
15802,2112486,1,1,74242
15802,2112487,1,0,74241
15802,2112488,1,1,74242
15200,2112831,1,0,154988
15200,2112832,1,0,154988
15200,2112833,1,0,154988
15200,2112834,1,0,154988
15200,2112835,1,0,154988
15200,2112836,1,0,154989
15200,2112837,1,0,154989
15200,2112838,1,0,154986
15200,2112840,1,0,154989
15200,2112841,1,0,154988
15200,2112843,1,0,154988
15200,2112844,1,0,154988
15200,2112845,1,0,154988
15200,2112846,1,0,154988
15200,2112847,1,0,154988
15200,2112848,1,0,154988
15200,2112849,1,0,154988
15200,2112850,1,0,154988
15200,2112851,1,0,154988
15200,2112852,1,0,154989
15200,2112853,1,0,154988
15200,2112854,1,0,154988
15200,2112855,1,0,154988
15200,2112856,1,0,154988
15200,2112857,1,0,154988
15200,2112858,1,0,154987
15200,2112860,1,0,154987
15200,2112862,1,0,154987
15200,2112864,1,0,154987
15200,2112866,1,0,154987
15200,2112868,1,0,154987
15200,2112870,1,0,154987
15200,2112877,1,0,154989
15187,2113368,3,1,154174
15187,2113369,3,1,154174
15187,2113370,3,0,74259
15187,2113371,3,1,74258
15187,2113372,3,0,154175
15187,2113373,3,1,74258
15187,2113374,3,0,74259
15187,2113375,3,1,74258
15187,2113376,3,0,154175
15187,2113377,3,1,74258
15187,2113378,3,0,74259
15187,2113379,3,1,74258
15187,2113380,3,0,154175
15187,2113381,3,1,74258
15187,2113382,3,0,74259
15187,2113383,3,1,74258
15187,2113384,3,0,154175
15187,2113385,3,1,74258
15187,2113386,3,0,74259
15187,2113387,3,1,74258
15187,2113388,3,0,154175
15187,2113389,3,1,74258
15187,2113390,3,0,74259
15187,2113391,3,1,74258
15187,2113392,3,0,154175
15187,2113393,3,1,74258
15187,2113394,3,0,74259
15187,2113395,3,1,74258
15187,2113396,3,0,154175
15187,2113397,3,1,74258
15187,2113398,3,0,74259
15187,2113399,3,1,74258
15187,2113400,3,0,154175
15187,2113401,3,1,74258
15187,2113402,3,0,74259
15187,2113403,3,1,74258
15187,2113404,3,0,154175
15187,2113405,3,1,74258
15187,2113406,3,0,74259
15187,2113407,3,1,74258
15187,2113408,3,0,154175
15187,2113409,3,1,74258
15187,2113410,3,0,74259
15187,2113411,3,1,74258
15187,2113412,3,0,154175
15187,2113413,3,1,74258
15187,2113414,3,0,74259
15187,2113415,3,1,74258
15187,2113416,3,0,154175
15187,2113417,3,1,74258
15187,2113418,3,0,154176
15187,2113420,3,0,154175
15187,2113421,3,1,74258
15187,2113422,3,0,154176
15187,2113424,3,0,154175
15187,2113425,3,1,74258
15187,2113426,3,0,154176
15187,2113428,3,0,154175
15187,2113429,3,1,74258
15187,2113430,3,0,74259
15187,2113431,3,1,74258
15187,2113432,3,0,74259
15187,2113433,3,1,74258
15187,2113434,3,0,74259
15187,2113435,3,1,74258
15187,2113436,3,0,74259
15187,2113437,3,1,74258
15187,2113440,3,0,74259
15187,2113441,3,1,74258
15187,2113442,3,0,74259
15187,2113443,3,1,74258
15187,2113444,3,0,74259
15187,2113445,3,1,74258
15187,2113446,3,0,74259
15187,2113447,3,1,74258
15187,2113448,3,0,74259
15187,2113449,3,1,74258
15187,2113450,3,0,74259
15187,2113451,3,1,74258
15187,2113452,3,0,74259
15187,2113453,3,1,74258
15187,2113454,3,0,74259
15187,2113455,3,1,74258
15187,2113456,3,0,74259
15187,2113457,3,1,74258
15187,2113458,3,0,74259
15187,2113459,3,1,74258
15187,2113460,3,0,74259
15187,2113461,3,1,74258
15187,2113462,3,0,74259
15187,2113463,3,1,74258
15187,2113464,3,0,74260
15187,2113465,3,1,74258
15187,2113466,3,0,74260
15187,2113467,3,1,74258
15187,2113468,3,0,74260
15187,2113469,3,1,154192
15187,2113470,3,0,74260
15187,2113471,3,1,74258
15187,2113472,3,0,74260
15187,2113473,3,1,154192
15187,2113474,3,0,74260
15187,2113475,3,1,74258
15187,2113476,3,0,74260
15187,2113477,3,1,154192
15187,2113478,3,0,74260
15187,2113479,3,1,74258
15187,2113480,3,0,74260
15187,2113481,3,1,154192
15187,2113482,3,0,74260
15187,2113483,3,1,74258
15187,2113484,3,0,74260
15187,2113485,3,1,154192
15187,2113486,3,0,74260
15187,2113487,3,1,74258
15187,2113489,3,0,74260
15187,2113490,3,1,154192
15187,2113491,3,0,74260
15187,2113492,3,1,74258
15187,2113493,3,0,74260
15187,2113494,3,1,154192
15187,2113495,3,0,74260
15187,2113496,3,1,74258
15187,2113497,3,0,74260
15187,2113498,3,1,154192
15187,2113499,3,0,74260
15187,2113500,3,1,74258
15187,2113501,3,0,74260
15187,2113502,3,1,154192
15187,2113503,3,0,74260
15187,2113504,3,1,74258
15187,2113505,3,0,74260
15187,2113506,3,1,154192
15187,2113507,3,0,74260
15187,2113508,3,1,74258
15187,2113509,3,0,74260
15187,2113510,3,1,154192
15187,2113511,3,0,74260
15187,2113512,3,1,74258
15187,2113513,3,0,74260
15187,2113514,3,1,154192
15187,2113515,3,0,74260
15187,2113516,3,1,74258
15187,2113517,3,0,74260
15187,2113518,3,1,154192
15187,2113519,3,0,74260
15187,2113520,3,1,74258
15187,2113521,3,0,74260
